app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
1640760,WORDLAND 2,2021-06-03,True,False,False,Positive,100,18,1.99,1.99,0.0,True
1677180,Neko Hacker Plus,2021-09-20,True,False,False,Mostly Positive,75,41,2.99,2.99,0.0,True
1700220,东方远空界 ~ Ultimate Vitality of Imagination,2022-02-07,True,False,False,Very Positive,89,57,9.99,9.99,0.0,True
1885690,Virtual Circuit Board,2022-05-20,True,False,True,Very Positive,93,134,14.99,14.99,0.0,True
1962430,Monochrome Mobius: Rights and Wrongs Forgotten,2022-11-16,True,False,False,Mostly Positive,78,483,59.99,59.99,0.0,True
1911560,Class Escape,2022-03-25,True,False,False,Positive,97,38,6.99,6.99,0.0,True
1115580,Grand Brix Shooter,2019-08-29,True,False,False,Very Positive,96,52,9.99,9.99,0.0,True
1149710,Tesla Force,2020-11-19,True,False,False,Mostly Positive,78,124,16.99,16.99,0.0,True
1185600,The Kingdom of God,2023-01-16,True,True,False,Mixed,69,196,9.99,9.99,0.0,True
1202310,Sakura Succubus,2020-03-31,True,True,True,Very Positive,83,467,9.99,9.99,0.0,True
1286280,Pronty,2021-11-18,True,False,False,Very Positive,95,475,17.99,17.99,0.0,True
1305310,Drox Operative 2,2021-10-20,True,False,True,Very Positive,89,202,19.99,19.99,0.0,True
1333410,Stream Racer,2020-06-19,True,False,False,Very Positive,84,244,0.0,0.0,0.0,True
1343920,Mighty Fling,2020-07-20,True,False,False,Very Positive,82,52,9.99,9.99,0.0,True
1370050,Trek to Yomi,2022-05-05,True,False,False,Mostly Positive,71,1208,19.99,19.99,0.0,True
1061610,Tenderfoot Tactics,2020-10-21,True,True,True,Very Positive,83,165,24.99,24.99,0.0,True
1064460,Murder House,2020-10-22,True,False,False,Overwhelmingly Positive,96,1409,11.99,11.99,0.0,True
1066290,猎魔者战纪,2019-05-13,True,False,False,Very Positive,84,95,2.99,2.99,0.0,True
1076160,Command: Modern Operations,2019-11-14,True,False,False,Very Positive,84,897,79.99,79.99,0.0,True
1081510,She Sees Red - Interactive Movie,2019-07-11,True,True,False,Mostly Positive,77,2410,7.99,7.99,0.0,True
1115050,Will You Snail?,2022-03-09,True,False,False,Overwhelmingly Positive,98,1929,14.99,14.99,0.0,True
1122700,Hindsight,2022-08-04,True,True,False,Very Positive,82,52,14.99,14.99,0.0,True
1126310,风信楼,2021-10-13,True,True,True,Very Positive,93,2963,11.99,11.99,0.0,True
1141360,Dungeon Dreams (Female Protagonist),2019-12-24,True,False,False,Positive,83,31,11.99,11.99,0.0,True
1191580,Nexomon,2020-07-10,True,True,False,Very Positive,89,1187,4.99,9.99,50.0,True
1266430,Lost In Fantaland,2022-09-26,True,False,False,Very Positive,88,246,13.99,13.99,0.0,True
918110,Animus - Stand Alone,2019-07-23,True,False,False,Mostly Positive,78,51,9.99,9.99,0.0,True
818610,The Great Gaias,2018-06-22,True,False,False,Very Positive,81,53,19.99,19.99,0.0,True
870690,Galaxy Trucker: Extended Edition,2019-03-07,True,True,False,Very Positive,92,148,9.99,9.99,0.0,True
887900,egg is broken. heart is too.,2019-04-04,True,True,False,Very Positive,82,93,2.99,2.99,0.0,True
947300,Grim Nights,2018-10-12,True,False,False,Very Positive,88,1246,2.99,2.99,0.0,True
943380,Timberman VS,2018-10-12,True,True,False,Very Positive,92,2874,1.99,1.99,0.0,True
979400,Last Labyrinth（ラストラビリンス）,2019-11-12,True,False,False,Mostly Positive,76,72,29.99,29.99,0.0,True
987480,花落冬陽 Snowdreams -lost in winter-,2022-03-09,True,False,False,Very Positive,97,126,17.99,17.99,0.0,True
1007520,Willy Jetman: Astromonkey's Revenge,2020-01-31,True,True,True,Very Positive,92,56,9.99,9.99,0.0,True
1027120,Bravery Network Online,2021-02-16,True,True,False,Very Positive,92,128,24.99,24.99,0.0,True
1062830,Embr,2021-09-23,True,False,False,Very Positive,87,791,19.99,19.99,0.0,True
1093330,Conscious Existence - A Journey Within,2019-06-15,True,False,False,Very Positive,88,560,4.99,4.99,0.0,True
1093800,Zeke's Peak,2019-10-11,True,False,False,Positive,92,14,8.99,8.99,0.0,True
368180,Polyball,2017-12-01,True,True,True,Mostly Positive,74,116,3.99,3.99,0.0,True
384360,Fingered,2015-08-18,True,False,False,Mostly Positive,74,830,1.87,1.87,0.0,True
399780,Expand,2015-09-30,True,True,True,Very Positive,90,107,5.99,5.99,0.0,True
400940,Budget Cuts,2018-06-14,True,False,False,Very Positive,81,1475,29.99,29.99,0.0,True
403410,ARCADE GAME SERIES: Ms. PAC-MAN,2016-04-19,True,False,False,Very Positive,88,203,3.99,3.99,0.0,True
421040,Plantera,2016-01-28,True,False,False,Very Positive,88,3837,2.99,2.99,0.0,True
428690,Youtubers Life,2017-02-02,True,True,True,Mostly Positive,77,13508,24.99,24.99,0.0,True
439750,The Lost Heir 2: Forging a Kingdom,2016-01-29,True,True,True,Mostly Positive,76,34,1.97,2.99,34.0,True
1291790,Lakeview Cabin 2,2020-10-30,True,True,False,Very Positive,97,297,9.99,9.99,0.0,True
440650,Niche - a genetics survival game,2017-09-21,True,True,True,Very Positive,89,3750,17.99,17.99,0.0,True
456180,The American Dream,2018-03-14,True,False,False,Mixed,64,87,3.74,14.99,75.0,True
461950,Beat Cop,2017-03-30,True,True,True,Very Positive,83,3368,14.99,14.99,0.0,True
462680,BalanCity,2016-09-21,True,True,True,Very Positive,82,554,7.99,7.99,0.0,True
485490,Dungeon Journey,2016-06-03,True,False,False,Very Positive,80,193,1.99,1.99,0.0,True
492530,The Dark Legions,2016-07-09,True,False,False,Very Positive,83,118,1.99,1.99,0.0,True
499520,The Turing Test,2016-08-30,True,False,False,Very Positive,87,5840,19.99,19.99,0.0,True
539670,Sakura Nova,2016-10-20,True,False,True,Very Positive,89,217,14.99,14.99,0.0,True
1102130,Florence,2020-02-13,True,True,False,Very Positive,93,8108,5.99,5.99,0.0,True
1152320,Atelier Shallie: Alchemists of the Dusk Sea DX,2020-01-14,True,False,False,Very Positive,88,143,39.99,39.99,0.0,True
1152420,Heraldry Studio,2019-09-23,True,False,False,Positive,91,37,19.99,19.99,0.0,True
1174720,SwarmZ,2019-11-29,True,False,False,Mixed,65,275,4.99,4.99,0.0,True
1175460,Revita,2021-03-01,True,False,False,Very Positive,83,1352,16.99,16.99,0.0,True
1181840,HIVESWAP: ACT 2,2020-11-25,True,True,True,Very Positive,88,779,14.99,14.99,0.0,True
1222400,The Soul Stone War,2020-03-05,True,True,True,Mostly Positive,72,83,7.99,7.99,0.0,True
1287030,Bubble Bobble 4 Friends: The Baron's Workshop,2021-09-30,True,False,False,Mixed,64,65,39.99,39.99,0.0,True
1296980,Forgotten Fields,2021-04-14,True,True,True,Positive,85,49,12.99,12.99,0.0,True
1384940,Egression,2022-10-12,True,False,False,Positive,97,48,19.99,19.99,0.0,True
1477920,Night Book,2021-07-27,True,True,False,Mixed,68,316,4.8,12.99,63.0,True
1503530,Minit Fun Racer,2021-02-18,True,False,False,Very Positive,95,194,2.99,2.99,0.0,True
1512390,The Whispering Valley | La vallée qui murmure,2022-11-30,True,True,False,Very Positive,96,62,11.99,11.99,0.0,True
578320,Dark Parables: Jack and the Sky Kingdom Collector's Edition,2017-01-13,True,False,False,Positive,94,18,9.99,9.99,0.0,True
596000,The Shattering,2020-04-21,True,False,False,Very Positive,84,182,19.99,19.99,0.0,True
618970,Outcast - Second Contact,2017-11-14,True,False,False,Very Positive,83,508,14.99,14.99,0.0,True
676630,Attentat 1942,2017-10-31,True,True,True,Very Positive,94,291,2.74,10.99,75.0,True
687540,Tasty Planet,2017-11-02,True,True,False,Very Positive,83,196,5.99,5.99,0.0,True
701870,Swarm Queen,2017-12-19,True,False,False,Very Positive,88,168,7.49,7.49,0.0,True
723790,The Pirate: Plague of the Dead,2017-10-13,True,True,True,Mostly Positive,76,531,0.0,0.0,0.0,True
760650,Hammerting,2021-11-16,True,False,False,Mixed,62,1462,24.99,24.99,0.0,True
881680,Mouse Enhancer Pro,2018-07-12,True,False,False,Very Positive,82,98,9.99,9.99,0.0,True
894270,Beware of Trains,2019-01-22,True,False,False,Mostly Positive,77,54,10.99,10.99,0.0,True
552520,Far Cry® 5,2018-03-26,True,False,False,Very Positive,80,129943,60.0,0.0,0.0,True
981020,Clea,2019-07-10,True,True,True,Very Positive,97,319,12.59,13.99,10.0,True
1238520,Dandelions in the Sky,2020-07-21,True,True,True,Very Positive,89,149,3.99,3.99,0.0,True
1483100,One More Dungeon 2,2022-09-19,True,False,False,Very Positive,84,90,14.99,14.99,0.0,True
1491780,Bloody Paws Unleashed,2022-10-14,True,False,False,Positive,92,13,9.99,9.99,0.0,True
1524400,Ragdoll: Fall Simulator,2021-07-23,True,False,False,Very Positive,84,63,9.99,9.99,0.0,True
1532460,The Fridge is Red,2022-09-27,True,False,False,Mixed,59,71,14.99,14.99,0.0,True
1543380,I Fetch Rocks,2022-03-03,True,False,False,Very Positive,98,56,15.99,15.99,0.0,True
1564090,Landlord of the Woods,2021-03-17,True,True,False,Very Positive,97,333,0.99,0.99,0.0,True
1567200,The Wolf,2021-10-25,True,True,False,Mostly Positive,77,112,9.99,9.99,0.0,True
1572040,Through The Fragmentation,2021-05-13,True,False,False,Very Positive,98,108,4.99,4.99,0.0,True
1594400,GAI Stops Auto: Right Version Simulator,2021-06-04,True,False,False,Very Positive,89,246,2.99,2.99,0.0,True
1617270,The Faraway Land,2021-06-15,True,False,False,Positive,80,47,11.99,11.99,0.0,True
1662480,Nuclear Blaze,2021-10-18,True,False,True,Very Positive,96,399,6.99,9.99,30.0,True
1739300,Smack Studio,2021-09-20,True,False,False,Positive,100,22,14.99,14.99,0.0,True
1743380,SCP: Doki Doki Anomaly,2021-10-07,True,False,False,Very Positive,92,64,5.99,5.99,0.0,True
1171370,The Supper,2020-01-28,True,False,False,Overwhelmingly Positive,98,3167,0.0,0.0,0.0,True
1202870,The Heiress of Sorcery,2020-08-14,True,False,True,Very Positive,86,100,4.99,9.99,50.0,True
1216710,Cyber Manhunt,2021-02-02,True,True,False,Very Positive,94,11052,9.99,9.99,0.0,True
1218920,Sunset Kingdom,2020-01-17,True,True,False,Mostly Positive,75,93,2.99,2.99,0.0,True
1222690,Dragon Age™ Inquisition,2020-06-04,True,False,False,Mostly Positive,76,10246,39.99,39.99,0.0,True
1276040,Mini Words: Top Movies,2020-04-10,True,True,False,Very Positive,85,54,0.99,0.99,0.0,True
1293900,NOMAD,2020-07-29,True,False,False,Positive,100,28,3.99,3.99,0.0,True
1448800,BioCrisis,2020-11-09,True,False,False,Positive,97,40,2.99,2.99,0.0,True
1489110,Zapling Bygone,2022-08-05,True,False,False,Very Positive,88,75,15.99,15.99,0.0,True
1532920,Clutter IX: Clutter IXtreme,2021-03-02,True,False,False,Positive,100,10,9.99,9.99,0.0,True
1208260,Hentai Vs Furries,2020-01-10,True,False,False,Very Positive,90,1769,0.99,0.99,0.0,True
1273220,Sphere - Flying Cities,2022-10-13,True,False,False,Mixed,51,114,17.99,17.99,0.0,True
1278170,Big Rumble Boxing: Creed Champions,2021-09-03,True,False,False,Mixed,64,57,39.99,39.99,0.0,True
1330470,F.I.S.T.: Forged In Shadow Torch,2021-10-02,True,False,False,Very Positive,89,4877,29.99,29.99,0.0,True
1348390,I am an Air Traffic Controller 4,2020-10-15,True,False,False,Very Positive,84,309,29.99,59.99,50.0,True
1425730,Gal*Gun Returns,2021-02-12,True,False,False,Very Positive,87,140,49.99,49.99,0.0,True
1442160,ABYSS OF THE SACRIFICE,2020-12-16,True,False,False,Very Positive,88,162,39.99,39.99,0.0,True
1458920,Meridian 157: Chapter 1,2020-12-09,True,True,False,Very Positive,93,156,2.99,2.99,0.0,True
1471530,100 hidden gnomes,2020-12-02,True,False,False,Mostly Positive,76,98,0.99,0.99,0.0,True
1475420,Puzzling Peaks EXE,2020-12-02,True,False,False,Positive,100,14,2.99,2.99,0.0,True
1503670,[Chilla's Art] The Caregiver | 終焉介護,2021-04-02,True,False,False,Very Positive,83,265,4.99,4.99,0.0,True
1519490,The Doors of Trithius,2021-08-15,True,False,False,Very Positive,96,116,14.99,14.99,0.0,True
1627150,Retro Classix: Joe & Mac Returns,2021-06-24,True,False,False,Positive,92,13,6.99,6.99,0.0,True
1131140,The MoneyMakers Rallye,2020-12-04,True,False,False,Very Positive,87,57,11.99,11.99,0.0,True
1163550,Captain Tsubasa: Rise of New Champions,2020-09-28,True,False,False,Mixed,67,3023,59.99,59.99,0.0,True
1098340,Zup! 9,2019-06-24,True,False,False,Overwhelmingly Positive,95,1381,1.99,1.99,0.0,True
1258480,Aladdin - Hidden Objects Game,2020-04-24,True,True,False,Positive,86,44,4.99,4.99,0.0,True
1263820,sok-worlds,2020-03-11,True,True,False,Positive,97,39,2.99,2.99,0.0,True
1336560,Hashiriya Drifter-Online Drift Racing Multiplayer (DRIFT/DRAG/RACING),2020-07-10,True,True,True,Mostly Positive,71,1202,4.99,4.99,0.0,True
1342070,The Triumphant Return of Diabolos,2022-06-10,True,False,False,Mostly Positive,70,37,15.99,19.99,20.0,True
1355650,Filcher,2021-09-14,True,False,False,Very Positive,96,113,9.99,9.99,0.0,True
1365390,Facility 47,2020-09-14,True,False,False,Very Positive,86,52,4.99,4.99,0.0,True
1414000,Obscurite Magie: The City of Sin,2021-11-19,True,False,False,Mostly Positive,70,55,14.99,19.99,25.0,True
1425130,Forgotten Hill First Steps,2021-06-10,True,True,False,Very Positive,96,78,2.99,2.99,0.0,True
1457510,The Legend of Heroes: Sen no Kiseki IV -THE END OF SAGA-,2021-12-22,True,False,False,Very Positive,88,161,44.99,44.99,0.0,True
1475430,天师,2022-01-04,True,False,False,Mixed,60,358,8.99,8.99,0.0,True
1778500,Dee's Nuts,2021-10-21,True,False,False,Very Positive,98,53,0.99,0.99,0.0,True
1866430,Rhapsody: A Musical Adventure,2022-08-30,True,False,False,Very Positive,96,50,19.99,19.99,0.0,True
1926170,Forgotten Hill Tales,2022-04-27,True,True,False,Positive,88,45,2.99,2.99,0.0,True
44620,STCC The Game 2 – Expansion Pack for RACE 07,2011-04-08,True,False,False,Positive,92,13,3.99,3.99,0.0,True
1952760,RGB Rush,2022-04-20,True,False,False,Very Positive,95,114,5.99,5.99,0.0,True
1624830,Path of Sacrifice,2021-06-23,True,False,False,Very Positive,92,94,3.99,3.99,0.0,True
1705150,SKULL CHAINZ,2022-10-30,True,False,False,Positive,96,26,9.99,9.99,0.0,True
1851020,River City Girls Zero,2022-09-21,True,False,False,Very Positive,81,76,10.49,14.99,30.0,True
1073320,Meteorfall: Krumit's Tale,2020-07-22,True,True,False,Very Positive,92,627,14.99,14.99,0.0,True
1740660,Miraculous: Rise of the Sphinx,2022-10-25,True,False,False,Mixed,48,47,49.99,49.99,0.0,True
1855500,Neko Doll,2022-02-04,True,False,False,Very Positive,84,76,1.99,1.99,0.0,True
1968340,Project Gunship,2022-08-31,True,False,False,Very Positive,85,251,14.99,14.99,0.0,True
1198060,Christmas Stories: Enchanted Express Collector's Edition,2019-12-06,True,False,False,Positive,86,22,9.99,9.99,0.0,True
1969100,MIGHT'N MOW'EM,2022-10-24,True,False,True,Mostly Positive,72,84,2.99,2.99,0.0,True
2053360,PUTRID SHOT ULTRA,2022-11-07,True,False,False,Positive,100,21,2.99,2.99,0.0,True
2091250,Koishi Navigation Desktop Youkai,2022-08-02,True,False,False,Overwhelmingly Positive,96,530,0.0,0.0,0.0,True
1250520,Love Spell: Written In The Stars - a magical romantic-comedy otome,2020-07-24,True,False,False,Very Positive,94,100,18.99,18.99,0.0,True
1485070,Esse Proxy,2022-07-11,True,False,False,Mostly Positive,75,91,19.99,19.99,0.0,True
1520710,Entodrive,2022-02-15,True,False,True,Mostly Positive,73,15,5.99,5.99,0.0,True
1532800,Squirrel Divorce,2021-02-11,True,False,False,Positive,91,12,1.99,1.99,0.0,True
1573750,100 hidden mushrooms,2021-03-23,True,False,False,Very Positive,95,212,0.99,0.99,0.0,True
1586840,ppL,2021-06-21,True,False,False,Very Positive,89,65,5.99,5.99,0.0,True
809140,Cliff Empire,2019-08-06,True,False,False,Very Positive,87,3652,14.99,14.99,0.0,True
1604780,Lovely Planet Remix,2021-11-12,True,True,False,Positive,96,31,6.99,6.99,0.0,True
1614270,Submerged: Hidden Depths,2022-03-09,True,False,False,Very Positive,94,159,29.99,29.99,0.0,True
1652710,MouseBot: Escape from CatLab,2021-07-21,True,False,False,Positive,84,19,4.99,4.99,0.0,True
1658870,New Home: Medieval Village,2022-01-14,True,False,False,Mixed,63,127,19.99,19.99,0.0,True
1817560,VOIDCRISIS,2022-10-26,True,False,False,Mixed,53,109,29.99,29.99,0.0,True
1832950,One More Gate : A Wakfu Legend,2022-10-11,True,True,False,Very Positive,85,177,18.99,18.99,0.0,True
1523510,Cave Digger 2: Dig Harder,2022-09-08,True,False,False,Very Positive,85,56,24.99,24.99,0.0,True
1547380,KINGDOM of the DEAD,2022-02-10,True,False,False,Very Positive,81,170,14.99,14.99,0.0,True
1594460,I See Red,2022-10-24,True,False,False,Positive,90,44,9.99,9.99,0.0,True
1641830,Axis Football 2021,2021-08-26,True,True,True,Mixed,64,120,14.99,14.99,0.0,True
1642040,BzzzController,2021-06-05,True,False,False,Positive,85,21,0.99,0.99,0.0,True
1663640,The Last Oricru,2022-10-13,True,False,False,Mixed,69,197,39.99,39.99,0.0,True
1714320,Find Love or Die Trying,2021-09-16,True,True,True,Overwhelmingly Positive,96,8149,0.0,0.0,0.0,True
1761900,EXOME,2022-12-16,True,False,False,Very Positive,81,137,14.99,14.99,0.0,True
1840660,Mad Adventures,2022-11-22,True,False,False,Very Positive,93,829,0.0,0.0,0.0,True
1965800,Dice Tribes: Ambitions,2022-06-15,True,True,True,Very Positive,100,58,9.99,9.99,0.0,True
1969820,Legacy of Sin blood oath,2022-09-01,True,True,True,Positive,95,20,19.99,19.99,0.0,True
2085360,Insomnia: Theater in the Head,2022-12-15,True,True,False,Overwhelmingly Positive,97,826,2.49,2.49,0.0,True
2089350,Hatsune Miku Logic Paint S,2022-11-19,True,False,False,Very Positive,93,468,13.99,13.99,0.0,True
2091500,Warlords Under Siege,2022-12-02,True,False,False,Very Positive,83,216,4.99,4.99,0.0,True
1536080,Sword and Fairy 3 Ex,2021-04-14,True,False,False,Very Positive,83,309,7.99,7.99,0.0,True
1574910,The Bart Bonte collection,2021-05-03,True,False,False,Very Positive,98,61,9.99,9.99,0.0,True
1620720,The Forest Quartet,2022-12-08,True,False,False,Positive,91,34,9.99,9.99,0.0,True
1665500,Hypnagogia 無限の夢 Boundless Dreams,2021-10-29,True,True,True,Very Positive,97,249,9.99,9.99,0.0,True
1683690,Skiing VR,2022-03-02,True,False,False,Positive,86,22,9.74,14.99,35.0,True
1690440,Another Tomorrow,2022-02-14,True,True,False,Positive,93,29,11.99,11.99,0.0,True
1694600,THE HOUSE OF THE DEAD: Remake,2022-04-28,True,False,False,Mostly Positive,73,1150,24.99,24.99,0.0,True
1709180,Solitaire Expeditions,2022-07-23,True,False,False,Positive,96,28,11.99,11.99,0.0,True
1723560,Ballads of Hongye,2022-11-14,True,False,False,Mixed,57,622,9.99,9.99,0.0,True
1734470,ROUGH KUTS: The Thirsty Dead,2021-09-23,True,False,False,Positive,81,11,0.99,0.99,0.0,True
1861290,Devil Spire,2022-02-02,True,False,False,Very Positive,94,206,9.99,9.99,0.0,True
38410,Fallout 2: A Post Nuclear Role Playing Game,2009-08-19,True,False,False,Very Positive,94,9270,9.99,9.99,0.0,True
38450,MDK,2009-09-17,True,False,False,Mostly Positive,75,269,9.99,9.99,0.0,True
41070,Serious Sam 3: BFE,2011-11-22,True,True,True,Very Positive,88,19214,29.99,29.99,0.0,True
112100,Avadon: The Black Fortress,2011-08-17,True,True,True,Very Positive,82,387,9.99,9.99,0.0,True
200080,Nancy Drew®: Shadow at the Water's Edge,2011-09-15,True,True,False,Very Positive,80,270,6.99,6.99,0.0,True
227200,Waking Mars,2012-12-13,True,True,True,Very Positive,88,615,9.99,9.99,0.0,True
269310,Infectonator: Survivors,2016-08-08,True,True,False,Mixed,68,847,9.99,9.99,0.0,True
287070,Battle Academy,2014-04-16,True,False,False,Very Positive,86,189,14.99,14.99,0.0,True
297860,Split/Second,2014-10-06,True,False,False,Mostly Positive,79,1211,19.99,19.99,0.0,True
301760,Disney•Pixar Cars 2: The Video Game,2014-10-06,True,False,False,Mostly Positive,76,390,5.99,19.99,70.0,True
329650,NAM,2014-11-06,True,True,True,Mostly Positive,79,170,6.99,6.99,0.0,True
335420,ルナティックドーン 前途への道標,2015-01-08,True,False,False,Positive,88,42,15.99,15.99,0.0,True
351100,Niffelheim,2018-09-26,True,True,True,Mostly Positive,74,1686,3.99,19.99,80.0,True
986280,Lingua Fleur: Lily,2019-03-29,True,False,False,Very Positive,97,167,4.99,4.99,0.0,True
992910,The Black Masses,2020-03-12,True,False,False,Mixed,67,873,19.99,19.99,0.0,True
1010750,Blood™ Fresh Supply,2019-05-09,True,False,False,Overwhelmingly Positive,95,4625,9.99,9.99,0.0,True
